eventid;iyear;imonth;iday;approxdate;extended;resolution;country;country_txt;region;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;alternative;alternative_txt;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;targtype3;targtype3_txt;targsubtype3;targsubtype3_txt;corp3;target3;natlty3;natlty3_txt;gname;gsubname;gname2;gsubname2;gname3;ingroup;ingroup2;ingroup3;gsubname3;motive;guncertain1;guncertain2;guncertain3;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;claimmode2;claimmode2_txt;claim3;claimmode3;claimmode3_txt;compclaim;weaptype1;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weaptype3;weaptype3_txt;weapsubtype3;weapsubtype3_txt;weaptype4;weaptype4_txt;weapsubtype4;weapsubtype4_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;ransomamt;ransomamtus;ransompaid;ransompaidus;ransomnote;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;related
1,99611E+11;1996;11;12;;0;;217;United States;1;North America;Minnesota;Bloomington;44.820491;-93.306364;1;0;Normandale Boulevard;11/12/1996:  Members of the Animal Liberation Front (ALF) are suspected to be responsible for throwing an incendiary through the window of Alaskan Fur Company Inc., near Bloomington, Minnesota in the United States, resulting in arson which caused an estimated $2 million in property damage to fur coats and other merchandise as well as $250,000 in structural damage to the two-story brick building.  There were no casualties in the incident.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;1;Business;5;Industrial/Textiles/Factory;Alaskan Fur Company Inc.;Alaskan Fur Company Inc. near Bloomington, MN;217;United States;;.;;.;;;;.;;.;;.;;;;.;Animal Liberation Front (ALF);;;;;291;;;;Specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,99611E+11;1996;11;16;;0;;217;United States;1;North America;New Jersey;Fairton;39.380459;-75.216904;1;0;;;1;1;1;1;2;Other Crime Type;0;1;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;;Unk: Woman injured by postal bomb;;.;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Explosive;0;;;1;1;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;-9;-9;
1,99612E+11;1996;12;1;;0;;217;United States;1;North America;Arizona;Phoenix;33.44826;-112.075774;1;0;;;1;1;1;-9;;.;1;0;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;A-Z Women's Center;Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;199504250002, 199504250003, 199504250005, 199504250006
1,99612E+11;1996;12;1;;0;;217;United States;1;North America;Arizona;Phoenix;33.44826;-112.075774;1;0;;;1;1;1;-9;;.;1;0;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;A-Z Women's Center;Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;199504250002, 199504250003, 199504250004, 199504250006
1,99612E+11;1996;12;1;;0;;217;United States;1;North America;Arizona;Phoenix;33.44826;-112.075774;1;0;;;1;1;1;-9;;.;1;0;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;A-Z Women's Center;Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;199504250002, 199504250003, 199504250004, 199504250005
1,99612E+11;1996;12;18;;0;;217;United States;1;North America;Louisiana;New Orleans;29.951027;-90.071422;1;0;;;1;1;1;0;;.;0;1;0;1;Assassination;;.;;.;5;Abortion Related;41;Personnel;Orleans Women's Clinic;Dr. Calvin Jackson;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;1;;;;.;;;.;;;.;;9;Melee;23;Knife or Other Sharp Object;;.;;.;;.;;.;;.;;.;Knife;0;;;1;1;;0;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99701E+11;1997;1;1;;0;;217;United States;1;North America;Oklahoma;Tulsa;36.149745;-95.993334;1;0;;;1;1;1;-9;;.;1;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Reproductive Services;Abortion Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;Incendiary;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;199701010004, 199701010005
1,99701E+11;1997;1;1;;0;;217;United States;1;North America;Oklahoma;Tulsa;36.149745;-95.993334;1;0;;;1;1;1;-9;;.;1;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Reproductive Services;Abortion Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;Incendiary;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;199701010003, 199701010005
1,99701E+11;1997;1;1;;0;;217;United States;1;North America;Oklahoma;Tulsa;36.149745;-95.993334;1;0;;;1;1;1;-9;;.;1;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Reproductive Services;Abortion Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;Incendiary;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;199701010003, 199701010004
1,99701E+11;1997;1;1;;0;;217;United States;1;North America;Oklahoma;Tulsa;36.149745;-95.993334;1;0;One firebomb ignited inside the kitchen located at the rear of the building.  The other firebomb ignited on the outside grass of the facility.;1/1/1997: A juvenile (whose name was not released by authorities) threw two Molotov cocktails at the Reproductive Services clinic in Tulsa, Oklahoma, United States.  There were no casualties but the abortion clinic sustained $7,000 in damages.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;;Reproductive Services of Tulsa, Oklahoma;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in Oklahoma.;0;;;1;1;0;;.;;;.;;;.;;8;Incendiary;19;Molotov Cocktail/Petrol Bomb;;.;;.;;.;;.;;.;;.;Two Molotov cocktails consisting of a glass jar containing a flammable liquid;0;0;0;0;0;0;1;3;Minor (likely < $1 million);7000;Minor smoke and fire damage to the facility;0;;;;;;;0;;;;;;;.;;The perpetrator claimed this incident as well as three other attacks against abortion clinics in the Tulsa area in a tape released to authorities (199609180009, 199609010001, and 199701190010).;"""Boy, 15, Is Arrested in Bombing of Clinic in Tulsa,"" New York Times, February 7, 1997.";"""F.B.I. Joins Bombing Inquiry At Abortion Clinic in Tulsa,"" New York Times, January 21, 1997.";"""Oklahoma: Tulsa Abortion Clinic Firebombed,"" Abortion Report, January 3, 1997.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99701E+11;1997;1;2;;0;;217;United States;1;North America;Pennsylvania;Philadelphia;39.95227;-75.162369;1;0;;;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;2;Government (General);17;Head of State;;U.S. President;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;1;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;9;Letter Bomb;;.;;.;;.;;.;;.;;.;Package bomb;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99701E+11;1997;1;2;;0;;217;United States;1;North America;Kansas;Leavenworth;39.31927;-94.915599;1;0;;;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;3;Police;26;Prison/Jail;;Federal Peniteniary;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;9;Letter Bomb;;.;;.;;.;;.;;.;;.;Letter bomb;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99701E+11;1997;1;2;;0;;217;United States;1;North America;District of Columbia;Washington;38.89037;-77.031959;1;0;;;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;10;Journalists & Media;53;Newspaper Journalist/Staff/Facility;;Al-Hayat Newspaper;173;Saudi Arabia;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;9;Letter Bomb;;.;;.;;.;;.;;.;;.;Letter bomb;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;1;1;
1,99701E+11;1997;1;13;;0;;217;United States;1;North America;New York;New York City;40.748876;-73.968009;1;0;Manhattan;1/13/1997:  Unknown perpetrators sent four letter bombs to the Al-Hayat newspaper's bureau at the United Nations Headquarters in Manhattan, New York, United States.  All four bombs, postmarked from Alexandria Egypt, were discovered and subsequently disarmed.;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;10;Journalists & Media;53;Newspaper Journalist/Staff/Facility;Al-Hayat Newspapers;Al-Hayat Bureau at the United Nations Headquarters;173;Saudi Arabia;;.;;.;;;;.;;.;;.;;;;.;Islamist Extremists;;;;;421;;;;;0;;;-99;-99;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;9;Letter Bomb;;.;;.;;.;;.;;.;;.;Four bombs placed in greeting cards set to explode when opened.  The devices contained the plastic explosive Semtex attached to a sophisticated detonator.;0;0;0;0;0;0;0;;.;;;0;;;;;;;0;;;;;;;.;;In a two week period, there were eight other letter bombs sent to Al-Hayat offices in Washington D.C., London, and Riyadh (199701020005).  Three other letter bombs were sent to the penitentiary at Fort Leavenworth where one of the conspirators of the 1993 World Trade Center bombing was imprisoned (199701020004).;"Sarah Lyall, ""2 Hurt at Arabic Paper as Bombs Are Mailed to London and U.N.,"" New York Times, January 14, 1997.";"Frank Bruni, ""Scattered Signs of Jitters In Aftermath of U.N. Bombs,"" New York Times, January 15, 1997.";"""Letter-Bombs Found In U.N. Mail,"" Gadsden Times, January 14, 1997.";Hewitt Project;-9;-9;1;1;
1,99701E+11;1997;1;16;;0;;217;United States;1;North America;Georgia;Atlanta;33.748315;-84.391109;1;0;;;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;5;Abortion Related;40;Clinics;;Abortion Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Army of God;;;;;10054;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Explosive;0;0;;6;6;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;0;0;0;0;
1,99701E+11;1997;1;19;;0;;217;United States;1;North America;Oklahoma;Tulsa;36.149745;-95.993334;1;0;;1/19/1997: A juvenile (whose name was not released by authorities) detonated two pipe bombs at the Reproductive Services clinic in Tulsa, Oklahoma, United States.  There were no casualties but the abortion clinic sustained $2,500 in damages.;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;5;Abortion Related;40;Clinics;;Reproductive Services of Tulsa, Oklahoma;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in Oklahoma.;0;;;1;1;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Two pipe bombs;0;0;0;0;0;0;1;3;Minor (likely < $1 million);2500;Windows shattered.;0;;;;;;;0;;;;;;;.;;The bombs detonated shortly after 3:00 PM.  The abortion clinic was closed at the time of the attack.  The perpetrator claimed this incident as well as three other attacks against abortion clinics in the Tulsa area in a tape released to authorities (199609180009, 199609010001, and 199701010006).;"""Boy, 15, Is Arrested in Bombing of Clinic in Tulsa,"" New York Times, February 7, 1997.";"""F.B.I. Joins Bombing Inquiry At Abortion Clinic in Tulsa,"" New York Times, January 21, 1997.";"""2 Bombs Rock Abortion Clinic,"" Rocky Mountain News, January 20, 1997.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99701E+11;1997;1;30;;0;;217;United States;1;North America;California;San Diego;32.715695;-117.161719;1;0;;;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;3;Police;;.;;FBI;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Explosive;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99702E+11;1997;2;1;;0;;217;United States;1;North America;Oklahoma;Tulsa;36.149745;-95.993334;1;0;;2/1/1997: A juvenile (whose name was not released by authorities) broke into the Reproductive Services clinic in Tulsa, Oklahoma, United States, and fired several rounds from his handgun at medical and office equipment.  An FBI monitor, a procedure table, and some medical equipment were damaged.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;;Reproductive Services of Tulsa, Oklahoma;217;United States;;.;;.;;;;.;;.;;.;;;;.;Anti-Abortion Activists;;;;;1470;;;;To protest the practice of abortion and to sabotage abortion facilities operating in Oklahoma.;0;;;1;1;0;;.;;;.;;;.;;5;Firearms;3;Handgun;;.;;.;;.;;.;;.;;.;Handgun which fired several rounds;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;An FBI monitor, a procedure table, and some medical equipment were damaged by several shots fired with a 9mm handgun.;0;;;;;;;0;;;;;;;.;;The perpetrator entered the facility by breaking a window.  The juvenile perpetrator carried out four previous attacks against abortion facilities in the Tulsa area (199609180009, 199609010001, 199701010006, and 199701190010).  He was arrested five days after this incident.;"""Boy, 15, Is Arrested in Bombing of Clinic in Tulsa,"" New York Times, February 7, 1997.";"Nicole Marshall and Michael Smith, 'Boy Arrested in Attacks. Tip Leads Agents to Bixby Home,"" Tulsa World, February 7, 1997.";"Clinic Defense and Research, ""1997 Chronicle of Clinic Harassment & Violence,"" Planned Parenthood Federation of America, Inc.";Anti-Abortion Project 2010;-9;-9;0;-9;
1,99702E+11;1997;2;1;;0;;217;United States;1;North America;California;Chula Vista;32.6409;-117.084279;1;0;;;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;2;Government (General);18;Government Personnel (excluding police, military);;home of federal employee;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Explosive;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99702E+11;1997;2;13;;0;;217;United States;1;North America;Florida;Jacksonville;30.33138;-81.655799;1;0;;2/13/1997:  Harry Shapiro placed a pipe bomb at the Jacksonville Jewish Center in Jacksonville, Florida, United States.  The bomb did not detonate and was discovered by a group of children nine days later.  Former Israeli Prime Minister Shimon Peres spoke at the Conservative Jewish synagogue on the same day the bomb was scheduled to detonate.;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;15;Religious Figures/Institutions;87;Affiliated Institution;Jewish institution hosting a speech by former Israeli Prime Minister Simon Peres;Jacksonville Jewish Center;217;United States;;.;;.;;;;.;;.;;.;;;;.;Jewish Extremists;;;;;778;;;;To prevent Shimon Peres from speaking at the Jacksonville Jewish Center that would have come out in favor of the Oslo Accords;0;;;1;1;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;14;Time Fuse;;.;;.;;.;;.;;.;;.;Nine inch pipe bomb consisting of blasting caps, gun powder and a nine volt battery connected to a wristwatch;0;0;0;0;0;0;0;;.;;;0;;;;;;;0;;;;;;;.;;"Three hours before Shimon Peres was scheduled to speak, an anonymous caller (later determined to be Harry Shapiro) claiming to represent the American Friends of the Islamic Jihad warned the Jacksonville police that there were two bombs placed at the Synagogue.  The caller stated, ""one (bomb) is at the front hallway.  Find it and you'll know we are serious.  You will not find the other.""  Authorities subsequently search the building but did not discover any bombs.  When the device was discovered nine days later, it was accompanied by a note with Shapiro's grievances.  He was against Israel's participation in and Peres' support of the Middle East peace process.  Shapiro claimed that the bomb was ""incapable of exploding"" but the authorities could not determine if the device was, in fact, a hoax.";"Kevin Sack, ""Florida Man Put Bomb at Peres Speech, Police Say,"" New York Times, February 26, 1997.";"""Suspect Held In a Bombing Tries Suicide,"" New York Times, February 28, 1997.";"""Federal Charges Filed in Synagogue Bomb Case,"" Sarasota Herald Tribune, March 20, 1997.";Hewitt Project;-9;-9;0;-9;
1,99702E+11;1997;2;18;;0;;217;United States;1;North America;Virginia;Falls Church;38.88549;-77.173624;1;0;;;1;1;1;-9;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Commonwealth Womans Clinic;clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;1;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;Incendiary;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99702E+11;1997;2;21;;0;;217;United States;1;North America;Georgia;Atlanta;33.748315;-84.391109;1;0;;;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;1;Business;11;Entertainment/Cultural/Stadium/Casino;The Otherside Lounge;Nightclub for gays;217;United States;;.;;.;;;;.;;.;;.;;;;.;Army of God;;;;;10054;;;;;0;;;;;;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;16;Unknown Explosive Type;;.;;.;;.;;.;;.;;.;Explosive;0;;;4;4;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;0;0;0;0;
1,99702E+11;1997;2;23;;0;;217;United States;1;North America;New York;New York City;40.712784;-74.005941;1;0;;;1;1;1;-9;;.;0;1;0;2;Armed Assault;;.;;.;18;Tourists;97;Tourist;;Tourists at Empire State Bldg;217;United States;18;Tourists;97;Tourist;;Tourists at Empire State Bldg;55;Denmark;18;Tourists;97;Tourist;;Tourists at Empire State Bldg;11;Argentina;Palestinians;;;;;534;;;;;0;;;1;;;;.;;;.;;;.;;5;Firearms;3;Handgun;;.;;.;;.;;.;;.;;.;Pistol;1;0;;6;2;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;1;1;1;1;
1,99703E+11;1997;3;8;;0;;217;United States;1;North America;California;Los Angeles;34.187044;-118.381256;1;0;;;1;1;1;-9;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Family Planning Associates;clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;Incendiary;0;;;0;;;1;3;Minor (likely < $1 million);1000;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
1,99703E+11;1997;3;11;;0;;217;United States;1;North America;Utah;Sandy;40.564938;-111.839048;1;0;at the Fur Breeders Agricultural Cooperative at 8700 South 700 West in Sandy, UT;03/11/1997: Members of the Animal Liberation Front (ALF) planted six pipe bombs, some laced with nails, at the offices and trucks of the Fur Breeders Agricultural Cooperative, a plant producing feed for mink farms, in Sandy, Utah, United States.  All six bombs exploded, causing $1,000,000 in property damage.  There were no casualties in the incident, and none of the 800 mink in the building were harmed. The same day, a caller phoned the KSL radio station, claiming responsibility for the incident in the name of ALF, and a second call was made to Coalition to Abolish the Fur Trade, also claiming the incident in the name of animal rights activists, but there was no specific reference to a person or group.  The perpetrators, Alexander David Slack, Clinton Colby Ellerman, Douglas Joshua Ellerman, Sean Albert Gautschy,  Adam Troy Peace, and Andrew Bishop, were arrested and indicted for their involvement in the incident and an alleged earlier attempt to bomb the co-op, which was aborted when they saw police presence.  After a trial, Sean Albert Gautschy,  Adam Troy Peace, and Andrew Bishop were acquitted, while Clinton Ellerman was sentenced to 5 years in prison, Douglas Ellerman to 7 years (which was later reduced by 13 months);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,99703E+11;1997;3;17;;0;;217;United States;1;North America;California;Bakersfield;35.373222;-119.018793;1;0;;;1;1;1;0;;.;0;0;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Family Planning Associates;clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;;0;;;1;;;;.;;;.;;;.;;8;Incendiary;;.;;.;;.;;.;;.;;.;;.;Incendiary;0;;;0;;;1;;.;;;0;;;;;;;0;;;;;;;.;;;;;;PGIS;-9;-9;0;-9;
